Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB	Device	Supported Platforms	Proceeds Reason	Preserved Pricing	Client
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	4	0	01/06/2017	01/06/2017	AED	AE	AED	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	1	2	0	01/06/2017	01/06/2017	EUR	IE	EUR	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	1	0	01/06/2017	01/06/2017	EUR	NL	EUR	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	1	0	01/06/2017	01/06/2017	TRY	TR	TRY	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	1	0	01/06/2017	01/06/2017	SEK	SE	SEK	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	1	0	01/06/2017	01/06/2017	DKK	DK	DKK	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	1	5	0	01/06/2017	01/06/2017	GBP	GB	GBP	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	1	1	0	01/06/2017	01/06/2017	NOK	NO	NOK	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	1	0	01/06/2017	01/06/2017	ZAR	ZA	ZAR	997762888	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	1	0	01/06/2017	01/06/2017	EUR	IE	EUR	997762888	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	2	0	01/06/2017	01/06/2017	NOK	NO	NOK	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	3	0	01/06/2017	01/06/2017	EUR	IE	EUR	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	1	1	0	01/06/2017	01/06/2017	USD	KW	USD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	1F	13	0	01/06/2017	01/06/2017	GBP	GB	GBP	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.11.1	3	19	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	3	1	0	01/06/2017	01/06/2017	MXN	MX	MXN	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	2	0	01/06/2017	01/06/2017	USD	AR	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.11.1	7	6	0	01/06/2017	01/06/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	4	0	01/06/2017	01/06/2017	MXN	MX	MXN	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	1	0	01/06/2017	01/06/2017	USD	BR	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	1	0	01/06/2017	01/06/2017	USD	VE	USD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	2	0	01/06/2017	01/06/2017	USD	BR	USD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	2	0	01/06/2017	01/06/2017	USD	DO	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	3F	2	0	01/06/2017	01/06/2017	CAD	CA	CAD	997762888	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.11.1	7	1	0	01/06/2017	01/06/2017	MXN	MX	MXN	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	1	0	01/06/2017	01/06/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		Desktop	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	22	0	01/06/2017	01/06/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.11.1	7	1	0	01/06/2017	01/06/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	5	0	01/06/2017	01/06/2017	MXN	MX	MXN	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.9.1	3	1	0	01/06/2017	01/06/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.10.5	3	1	0	01/06/2017	01/06/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	3F	6	0	01/06/2017	01/06/2017	CAD	CA	CAD	997762888	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	274	0	01/06/2017	01/06/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	3	0	01/06/2017	01/06/2017	CAD	CA	CAD	973162352	0	 	 	 	 	Finance		iPod touch	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	1	0	01/06/2017	01/06/2017	USD	AG	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	3F	9	0	01/06/2017	01/06/2017	USD	US	USD	997762888	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.10.1	3	10	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	8	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		Desktop	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	163	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150522	Rubicoin Ltd	Learn: how to invest in stocks	1.2.2	3F	1	0	01/06/2017	01/06/2017	USD	US	USD	997762888	0	 	 	 	 	Finance		Desktop	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.9.1	3	1	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.10.5	3	8	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.6.2	3	4	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.9.1	3	1	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPod touch	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	1648	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.3.3	3	1	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	3	59	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.11.1	3	1	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		Desktop	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.3.1	3	1	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.9.1	3	50	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.11.1	7	4	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.10	3	4	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPhone	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.10.3	3	1	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.12	7	9	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPod touch	iOS	 	 	 
APPLE	US	20150303	Rubicoin Ltd	Invest: buy stocks in great businesses	1.6.2	3	1	0	01/06/2017	01/06/2017	USD	US	USD	973162352	0	 	 	 	 	Finance		iPad	iOS	 	 	 
